-95.7543	0.6421	978030.3	NaN	NaN	-99	0.0003	-5.42359084556
-95.7543	0.6422	978030.1	0.3	-2.9	-99	0.0503	-5.43304561371
-95.7542	0.6422	978030.6	0	-2.7	-99	0.1003	-5.43883268621
-95.7543	0.6422	978030.7	-0	-2.6	-99	0.1503	-5.43304561371
-95.7543	0.6422	978030.8	-0.1	-2.6	-99	0.2003	-5.43304561371
-95.7543	0.6421	978031.3	-0	-2.1	-99	0.2503	-5.42359084556
-95.7543	0.6421	978031.1	0.1	-2.1	-99	0.3003	-5.42359084556
-95.7543	0.6421	978030.8	0.2	-2.3	-99	0.3503	-5.42359084556
-95.7542	0.6422	978030.7	0.2	-2.4	-99	0.4003	-5.43883268621
-95.7542	0.6423	978030.3	0.4	-2.5	-99	0.4503	-5.44828678984
-95.7541	0.6425	978030.4	0	-2.9	-99	0.5003	-5.4730269256
-95.7542	0.6424	978031.2	-0.3	-2.5	-99	0.5503	-5.45774547329
-95.7542	0.6423	978031.5	-0.1	-1.9	-99	0.6003	-5.44828678984
-95.7542	0.6423	978031.2	0.1	-2	-99	0.6503	-5.44828678984
-95.7542	0.6424	978030.6	0.1	-2.6	-99	0.7003	-5.45774547329
-95.7541	0.6425	978030.7	0.2	-2.4	-99	0.7503	-5.4730269256
-95.7541	0.6426	978030.5	0.1	-2.7	-99	0.8003	-5.48248848472
-95.7541	0.6426	978030.7	0.1	-2.5	-99	0.8503	-5.48248848472
-95.754	0.6426	978030.8	0.1	-2.4	-99	0.9003	-5.4883480483
-95.754	0.6427	978030.4	0.3	-2.7	-99	0.9503	-5.49780765776
-95.754	0.6427	978030.3	0.2	-2.9	-99	1.0003	-5.49780765776
-95.7539	0.6428	978030.4	0	-2.9	-99	1.0503	-5.51316459624
-95.754	0.6427	978031	-0.2	-2.5	-99	1.1003	-5.49780765776
-95.754	0.6427	978031.1	0	-2.3	-99	1.1503	-5.49780765776
-95.754	0.6426	978030.9	-0	-2.4	-99	1.2003	-5.4883480483
-95.754	0.6426	978031.5	-0.1	-1.9	-99	1.2503	-5.4883480483
-95.7541	0.6426	978031.3	-0.4	-2.5	-99	1.3003	-5.48248848472
-95.7541	0.6425	978031.4	-0.6	-2.5	-99	1.3503	-5.4730269256
-95.7542	0.6424	978031.4	-0.3	-2.2	-99	1.4003	-5.45774547329
-95.7542	0.6423	978031	0.1	-2.3	-99	1.4503	-5.44828678984
-95.7542	0.6424	978030.6	0.1	-2.6	-99	1.5003	-5.45774547329
-95.7542	0.6424	978030.6	-0	-2.7	-99	1.5503	-5.45774547329
-95.7543	0.6423	978030.7	-0.2	-2.8	-99	1.6003	-5.44250521796
-95.7543	0.6422	978031.3	-0.5	-2.6	-99	1.6503	-5.43304561371
-95.7544	0.6421	978031.8	-1	-2.6	-99	1.7003	-5.41784755843
-95.7544	0.642	978031.8	-0.4	-1.9	-99	1.7503	-5.40839252107
-95.7545	0.642	978031.4	-0.2	-2.2	-99	1.8003	-5.40269416045
-95.7545	0.6419	978030.8	-0.1	-2.7	-99	1.8503	-5.39323925126
-95.7546	0.6418	978031.3	-0.4	-2.4	-99	1.9003	-5.37813257724
-95.7546	0.6418	978031.3	-0.1	-2.2	-99	1.9503	-5.37813257724
-95.7546	0.6418	978031	-0	-2.3	-99	2.0003	-5.37813257724
-95.7546	0.6417	978030.5	0	-2.8	-99	2.0503	-5.36868396023
-95.7546	0.6418	978030.3	0.1	-2.9	-99	2.1003	-5.37813257724
-95.7546	0.6418	978030.8	0.1	-2.5	-99	2.1503	-5.37813257724
-95.7546	0.6418	978030.8	0	-2.5	-99	2.2003	-5.37813257724
-95.7546	0.6418	978030.8	0	-2.5	-99	2.2503	-5.37813257724
-95.7546	0.6418	978030.9	-0	-2.5	-99	2.3003	-5.37813257724
-95.7546	0.6418	978031.2	-0	-2.2	-99	2.3503	-5.37813257724
-95.7546	0.6417	978030.9	-0	-2.4	-99	2.4003	-5.36868396023
-95.7546	0.6417	978031.1	0.1	-2.1	-99	2.4503	-5.36868396023
-95.7546	0.6417	978030.3	0.1	-3	-99	2.5003	-5.36868396023
-95.7546	0.6417	978030.7	0	-2.5	-99	2.5503	-5.36868396023
-95.7546	0.6417	978031.1	0.1	-2.2	-99	2.6003	-5.36868396023
-95.7546	0.6417	978031.2	0.1	-2.1	-99	2.6503	-5.36868396023
-95.7546	0.6417	978031.1	-0	-2.3	-99	2.7003	-5.36868396023
-95.7546	0.6417	978031.3	-0	-2.1	-99	2.7503	-5.36868396023
-95.7546	0.6417	978030.7	0.1	-2.5	-99	2.8003	-5.36868396023
-95.7546	0.6417	978030.6	0.1	-2.6	-99	2.8503	-5.36868396023
-95.7546	0.6417	978030.8	0	-2.5	-99	2.9003	-5.36868396023
-95.7546	0.6416	978031	7.2	4.9	-99	2.9503	-5.35923858931
-95.7533	0.6404	978022.2	24.5	13.3	1272.583	3.0003	-5.32354949475
-95.7499	0.6356	978004.8	30	1.5	3264.53	3.0503	-5.09929630759
-95.7467	0.629	978000.3	31.9	-1.1	3321.39	3.1003	-4.68889412982
-95.7431	0.6223	977998.3	30.9	-4.1	3332.719	3.1503	-4.25467607645
-95.7398	0.6155	977999.8	31	-2.5	3308.983	3.2003	-3.71470667657
-95.7364	0.6087	978000.3	30.8	-2.2	3281.596	3.2503	-3.20091325067
-95.7331	0.6018	978001.4	30.9	-1	3270.878	3.3003	-2.70830219508
-95.7297	0.595	978001.4	31.1	-0.8	3263.61	3.3503	-2.25720201522
-95.7263	0.5881	978001.6	31.2	-0.4	3248.374	3.4003	-1.85806496046
-95.7229	0.5812	978001.5	31	-0.7	3244.381	3.4503	-1.4852110363
-95.7195	0.5743	978002.2	30.3	-0.7	3254.286	3.5003	-1.14094376064
-95.7163	0.5672	978003.6	29.7	0.1	3250.814	3.5503	-0.959988529725
-95.713	0.5601	978004.1	29.6	0.5	3258.523	3.6003	-0.934545662512
-95.7098	0.553	978003.8	29.3	-0.1	3286.873	3.6503	-0.920045681158
-95.7067	0.5461	978002.9	29.6	-0.7	3280.696	3.7003	-0.909880623748
-95.7034	0.539	978003.2	30	0.1	3299.574	3.7503	-0.934200196496
-95.7001	0.532	978003	30.1	-0	3321.679	3.8003	-1.00692855384
-95.6968	0.5249	978002.5	29.7	-0.8	3318.851	3.8503	-1.06100920744
-95.6936	0.5181	978001.8	30	-1.3	3332.454	3.9003	-1.05114124171
-95.6903	0.511	978002.3	30.4	-0.4	3279.294	3.9503	-1.01598297427
-95.6869	0.5041	978002.1	31	0	3238.654	4.0003	-1.0010132319
-95.6835	0.4971	978001.8	30.5	-0.7	3260.898	4.0503	-0.999389482249
-95.6803	0.4902	978001.4	30.2	-1.4	3259.179	4.1003	-1.0028524373
-95.6769	0.4831	978002.4	31	0.3	3249.167	4.1503	-1.00693451835
-95.6735	0.4761	978001.7	31	-0.3	3276.441	4.2003	-1.10415411692
-95.6702	0.469	978001.8	30.6	-0.7	3296.627	4.2503	-1.3685380533
-95.6669	0.462	978001.6	30.8	-0.6	3305.649	4.3003	-1.75106481236
