-93.5807	0.6095	977961.5	NaN	NaN	3234.771	0.0003	-6.91365673746
-93.5731	0.6114	977960.2	70.3	-2.8	3202.788	0.0503	-8.31109318357
-93.5653	0.6133	977957.9	70.6	-4.8	3127.369	0.1003	-9.51474585255
-93.5575	0.6154	977956.8	70.8	-5.7	3187.53	0.1503	-10.5693724437
-93.5497	0.6174	977955.4	70.4	-7.5	3192.865	0.2003	-11.3466403643
-93.5419	0.6193	977954	70.7	-8.5	3214.811	0.2503	-11.9911291626
-93.5341	0.6211	977952.4	71	-9.9	3233.896	0.3003	-12.6522126448
-93.5263	0.6229	977951.3	70.3	-11.7	3272.867	0.3503	-13.3773663828
-93.5185	0.6247	977950.8	69.5	-12.9	3309.599	0.4003	-14.2934431451
-93.5109	0.6266	977951.2	69	-13.1	3295.454	0.4503	-15.259328002
-93.5033	0.6284	977950.6	68.8	-13.9	3248.268	0.5003	-15.9856785438
-93.4957	0.6302	977950.8	68	-14.4	3214.475	0.5503	-16.4913375357
-93.4883	0.632	977951.6	67.5	-14.2	3201.077	0.6003	-16.4608091004
-93.4808	0.6338	977952.2	67.6	-13.5	3188.301	0.6503	-15.8894544477
-93.4733	0.6356	977952	68.2	-13	3179.205	0.7003	-14.9086002829
-93.4658	0.6375	977952.2	67.9	-13.2	3175.975	0.7503	-13.5125342382
-93.4583	0.6393	977954	67.4	-12	3156.305	0.8003	-11.8669780332
-93.4509	0.641	977955.6	67	-10.7	3143.979	0.8503	-10.0905681525
-93.4435	0.6428	977957.6	66.5	-9.2	3150.315	0.9003	-8.24520313806
-93.4362	0.6445	977959.8	66	-7.5	3161.89	0.9503	-6.50037842796
-93.429	0.6463	977961.4	65.4	-6.6	3169.072	1.0003	-4.8222399031
-93.4218	0.6482	977963.9	65.1	-4.3	3170.9	1.0503	-3.13296053594
-93.4145	0.6501	977966.5	65.2	-1.6	3182.843	1.1003	-1.3972631183
-93.4073	0.652	977969	65.5	1.2	3195.834	1.1503	0.175231868488
-93.4001	0.6531	977971.4	65.3	3.3	3185.445	1.2003	1.77238692957
-93.3938	0.6504	977981.8	46.2	-5.3	3070.541	1.2503	3.78664522487
-93.3902	0.6437	978005.4	35.6	7.7	2842.7	1.3003	5.92480500276
-93.386	0.6373	978006.9	38.9	12.5	2700.263	1.3503	7.93207566887
-93.3817	0.631	978008	39.2	13.9	2795.219	1.4003	9.81071139019
-93.3774	0.6247	978009.6	37.8	14.1	2831.784	1.4503	11.5198386805
-93.3734	0.6184	978011.4	37.1	15.2	2802.506	1.5003	12.916691366
-93.3694	0.612	978012.5	37.5	16.7	2806.164	1.5503	14.1352676973
-93.3652	0.6056	978013.1	37.7	17.6	2822.074	1.6003	15.3267422968
-93.3611	0.5993	978013.5	37.9	18.1	2812.085	1.6503	16.4192257175
-93.357	0.5928	978014.2	37.3	18.2	2831.447	1.7003	17.4717063507
-93.3529	0.5863	978015	36.9	18.7	2849.016	1.7503	18.5039224262
-93.3489	0.5798	978015.9	36.4	19.1	2813.107	1.8003	19.40132632
-93.3449	0.5733	978015.5	36.7	19	2902.017	1.8503	20.1293740949
-93.3409	0.5669	978014.5	37.1	18.4	2961.984	1.9003	20.7088003106
-93.3367	0.5604	978014.9	38.2	19.9	2844.878	1.9503	21.0887805421
-93.3325	0.5538	978014.8	37.2	18.9	2794.668	2.0003	21.2174537038
-93.3286	0.5471	978016.1	36	19	2834.349	2.0503	21.1826747175
-93.3247	0.5404	978017.4	71.2	55.5	2695.213	2.1003	20.946656523
-93.3262	0.5337	978061.1	-78.8	-50.9	2549.907	2.1503	20.5967216803
-93.3354	0.5316	978130.8	-84.4	13.2	2977.611	2.2003	20.204048337
-93.3449	0.5298	978139.8	-85.3	21.4	3004.824	2.2503	19.4829275745
-93.3545	0.528	978139.5	-85.3	21.1	2996.831	2.3003	18.4431862506
-93.364	0.526	978138.9	-85.5	20.3	2899.344	2.3503	17.1845380099
-93.3736	0.5241	978139	-85.7	20.2	2686.364	2.4003	15.7300381652
-93.3832	0.5222	978139.4	-85.6	20.7	2534.347	2.4503	14.1030570479
-93.3927	0.52	978138.8	-85.7	20	2558.046	2.5003	12.3088218479
-93.4023	0.5177	978139	-85.7	20.2	2640.492	2.5503	10.4623158643
-93.4118	0.5154	978137.8	-85.5	19.2	2708.825	2.6003	8.64244420841
-93.4215	0.5133	978136.9	-86.2	17.6	2735.345	2.6503	6.95080959655
-93.4311	0.5112	978136	-86.5	16.4	2779.301	2.7003	5.30716895878
-93.4408	0.5091	978133.7	-86.6	14	2884.949	2.7503	3.67794073956
-93.4505	0.507	978131	-86.9	11	3041.325	2.8003	2.08990922913
-93.4602	0.5049	978128.3	-87.2	8	3082.031	2.8503	0.40736700773
-93.47	0.5028	978125.3	-87.2	5	3124.626	2.9003	-1.48742932904
-93.4797	0.5007	978122	-86.6	2.4	3194.045	2.9503	-3.33671103283
-93.4894	0.4985	978119.3	-86.9	-0.7	3277.424	3.0003	-5.10621795931
-93.499	0.4964	978117.2	-86.4	-2.3	3358.722	3.0503	-6.48958527483
-93.5087	0.4943	978115.4	-86	-3.7	3398.534	3.1003	-7.49416654398
-93.5183	0.4921	978114.2	-85.5	-4.4	3356.163	3.1503	-8.11262657924
-93.5278	0.4899	978113.8	-85.7	-5	3272.643	3.2003	-8.13090009867
-93.5374	0.4877	978114.9	-86.1	-4.3	3227.451	3.2503	-7.38601257663
-93.5471	0.4856	978116.3	-86.5	-3.2	3156.176	3.3003	-6.34929565602
-93.5568	0.4836	978117.1	-86.7	-2.6	3050.766	3.3503	-5.15906548252
-93.5665	0.4817	978118.4	-86.8	-1.4	3019.161	3.4003	-4.44573135613
-93.5761	0.4798	978120	-86.8	0.2	3080.98	3.4503	-4.03091211808
-93.5859	0.4779	978120.4	-86.9	0.4	3061.814	3.5003	-3.78926001044
-93.5956	0.4759	978121.4	-86.7	1.7	2994.619	3.5503	-3.46999777385
-93.6052	0.4738	978121.4	-85.9	2.4	2971.29	3.6003	-2.97236128066
-93.6148	0.4715	978121.9	-86	2.9	2935.333	3.6503	-2.10340494261
-93.6244	0.4692	978122.6	-86.2	3.4	2918.937	3.7003	-1.0262045381
-93.6341	0.4669	978124.1	-86.4	4.6	2924.456	3.7503	-0.0115778779172
-93.6438	0.4647	978125.1	-86.7	5.4	2908.713	3.8003	0.848531086067
-93.6534	0.4627	978126.2	-86.5	6.7	2946.642	3.8503	1.43502053827
-93.6631	0.4606	978126.5	-86.3	7.1	2925.871	3.9003	1.79393061912
-93.6727	0.4585	978127	-86.1	7.9	2930.642	3.9503	1.94578221667
-93.6823	0.4564	978127.4	-86.1	8.3	2923.538	4.0003	2.11282016147
-93.692	0.4543	978127.2	-86	8.2	2925.298	4.0503	2.32274470256
-93.7016	0.4522	978126.5	-85.7	7.8	2940.452	4.1003	2.69311530969
-93.7112	0.4501	978126	-85.9	7.2	2939.6	4.1503	2.98682091496
-93.7208	0.448	978125.6	-86	6.7	2937.896	4.2003	3.14708880924
-93.7304	0.4458	978125.6	-85.8	6.8	2938.403	4.2503	3.0128120939
-93.74	0.4438	978125.1	-85.7	6.4	2927.639	4.3003	2.63345366241
-93.7495	0.4417	978124.7	-85.4	6.4	2922.541	4.3503	2.12115194417
-93.759	0.4396	978124.2	-85.1	6.1	2931.664	4.4003	1.56154740177
-93.7685	0.4375	978123.5	-84.6	5.9	2962	4.4503	1.04440570363
-93.778	0.4354	978122.1	-84.7	4.5	2986.749	4.5003	0.599929807378
-93.7875	0.4333	978121.7	-85.1	3.6	2980.879	4.5503	0.245327142818
-93.797	0.4314	978121.4	-85.3	3.1	3000.043	4.6003	-0.272823636834
-93.8065	0.4295	978121.1	-85	3.1	3030.132	4.6503	-0.941514849517
-93.816	0.4275	978120	-84.1	3	3037.557	4.7003	-1.64612731395
-93.8253	0.4254	978118.1	-83.9	1.3	3032.905	4.7503	-2.39566843246
-93.8347	0.4232	978117.8	-83.6	1.2	3038.197	4.8003	-3.31731304628
-93.844	0.4211	978116.4	-83.3	0.2	3066.825	4.8503	-4.179038923
-93.8533	0.4189	978115.3	-83.5	-1.1	3073.711	4.9003	-4.95171336187
-93.8627	0.4168	978115.5	-83.6	-1	3067.52	4.9503	-5.81975676753
-93.872	0.4147	978115.3	-83.7	-1.4	3064.496	5.0003	-6.67953138135
-93.8814	0.4126	978114.7	-84.1	-2.3	3071.75	5.0503	-7.37792430719
-93.8908	0.4106	978114.3	-84.5	-3.1	3123.853	5.1003	-7.94754905949
-93.9003	0.4085	978114.4	-85	-3.5	3155.703	5.1503	-8.2707268788
-93.9098	0.4065	978114.8	-84.9	-3.1	3157.056	5.2003	-8.36614599477
-93.9193	0.4046	978114	-84.6	-3.5	3152.108	5.2503	-8.27067785404
-93.9287	0.4027	978113.5	-84.3	-3.8	3150.257	5.3003	-8.08844665063
-93.9381	0.4008	978113.2	-84.1	-3.9	3168.254	5.3503	-7.9211085366
-93.9475	0.3988	978112.9	-83.6	-3.7	3182.887	5.4003	-7.90139101615
-93.9568	0.3967	978112.8	-83.6	-3.6	3164.024	5.4503	-8.01993009044
-93.9662	0.3947	978111.9	-83.8	-4.8	3136.454	5.5003	-8.19397796112
-93.9756	0.394	978112.6	-84.6	-4.9	3116.474	5.5503	-8.35572407158
-93.985	0.3941	978113.6	-84.5	-3.8	3107.689	5.6003	-8.34925747342
-93.9944	0.3943	978113.4	-84	-3.5	3116.476	5.6503	-8.25806127317
-94.0038	0.3945	978112.6	-83.7	-4.1	3134.587	5.7003	-8.08993099821
-94.0131	0.3947	978112.4	-83.8	-4.2	3148.564	5.7503	-8.03449085634
-94.0225	0.3949	978112.6	-83.7	-4	3161.724	5.8003	-8.10157915752
-94.0319	0.3951	978112.4	-84.1	-4.6	3164.069	5.8503	-8.26947663317
-94.0413	0.3954	978111.8	-84	-5.1	3181.694	5.9003	-8.54737897915
-94.0506	0.3956	978111.3	-83.7	-5.3	3220.039	5.9503	-8.98043412021
-94.06	0.3959	978110.6	-83.7	-6	3242.914	6.0003	-9.49637644297
-94.0694	0.396	978110.1	-83.8	-6.7	3273.79	6.0503	-10.0865773069
-94.0787	0.3963	978110.3	-83.7	-6.3	3301.592	6.1003	-10.5609553709
-94.0881	0.3965	978109.7	-83.7	-6.9	3317.976	6.1503	-10.9082171136
-94.0974	0.3967	978109.1	-83.5	-7.4	3326.102	6.2003	-11.0387922767
-94.1067	0.3969	978109	-83.4	-7.4	3334.784	6.2503	-11.0302173109
-94.1161	0.397	978108.6	-83.7	-8	3343.9	6.3003	-11.1874184342
-94.1254	0.3972	978108.8	-83.7	-7.9	3343.019	6.3503	-11.4552574597
-94.1348	0.3973	978108.9	-83.3	-7.3	3339.256	6.4003	-11.8830566126
-94.1441	0.3975	978108.7	-83.1	-7.3	3345.214	6.4503	-12.3823941012
-94.1534	0.3976	978108.4	-83.5	-8	3337.343	6.5003	-12.9564584195
-94.1627	0.3977	978108.4	-83.5	-8	3330.56	6.5503	-13.3077509823
-94.172	0.3978	978108.2	-83.4	-8.2	3327.702	6.6003	-13.4076051729
-94.1813	0.398	978108	-83.5	-8.5	3318.364	6.6503	-13.3522951616
-94.1907	0.3982	978108.2	-83.7	-8.4	3298.798	6.7003	-13.1501594799
-94.2	0.3984	978107.9	-83.3	-8.4	3302.25	6.7503	-12.825018244
-94.2093	0.3986	978107.3	-83	-8.6	3280.78	6.8003	-12.5320898051
-94.2186	0.3988	978107.4	-82.8	-8.4	3244.536	6.8503	-12.4735627253
-94.2279	0.3991	978107.4	-83.4	-8.9	3240.847	6.9003	-12.5212320652
-94.2372	0.3994	978108	-83.5	-8.4	3275.437	6.9503	-12.6621064015
-94.2465	0.3996	978108.5	-83.3	-7.7	3312.888	7.0003	-12.6917242113
-94.2558	0.3999	978108.5	-83.3	-7.8	3319.001	7.0503	-12.5933708305
-94.2651	0.4002	978108.8	-83.3	-7.4	3321.337	7.1003	-12.1555822797
-94.2745	0.4004	978109.2	-83.3	-7	3328.812	7.1503	-11.4438458671
-94.2838	0.4007	978109.6	-83.4	-6.8	3319.84	7.2003	-10.5653487942
-94.2931	0.4009	978109.8	-83.7	-6.8	3298.912	7.2503	-9.6975974629
-94.3025	0.4011	978110.8	-83.9	-6	3281.9	7.3003	-8.98312189902
-94.3118	0.4014	978112.1	-83.8	-4.7	3264.142	7.3503	-8.61406651953
-94.3212	0.4016	978112.2	-84	-4.8	3242.332	7.4003	-8.62864932041
-94.3306	0.4017	978112.9	-84.4	-4.4	3230.195	7.4503	-8.84501751252
-94.3401	0.4018	978113.7	-84.6	-3.7	3229.642	7.5003	-9.18266213977
-94.3495	0.4019	978114.1	-84.5	-3.3	3244.524	7.5503	-9.18940294551
-94.3589	0.402	978114.4	-84.3	-2.9	3253.982	7.6003	-8.9595607254
-94.3684	0.4021	978113.7	-84.4	-3.6	3270.05	7.6503	-8.45722672351
-94.3778	0.4022	978113.7	-85	-4.2	3274.227	7.7003	-7.9048390744
-94.3873	0.4022	978114.3	-85.3	-4	3274.449	7.7503	-7.33980311151
-94.3969	0.4021	978114.8	-85.2	-3.3	3281.209	7.8003	-7.26447193835
-94.4064	0.402	978114.8	-85	-3.1	3295.189	7.8503	-7.64502866326
-94.4159	0.4019	978114.4	-84.7	-3.2	3282.129	7.9003	-8.15438954004
-94.4253	0.4018	978113.7	-84.6	-3.8	3254.989	7.9503	-8.62374989574
-94.4348	0.4019	978113.7	-84.3	-3.5	3253.725	8.0003	-8.71307461901
-94.4442	0.4019	978113.2	-84	-3.7	3251.404	8.0503	-8.5688627648
-94.4535	0.402	978112.4	-83.6	-4.1	3244.924	8.1003	-8.18479114309
-94.4628	0.402	978111.9	-83	-4	3246.573	8.1503	-7.81365574878
-94.4721	0.402	978111.5	-82.7	-4.1	3250.393	8.2003	-7.48216963075
-94.4813	0.402	978111.1	-82.6	-4.3	3247.296	8.2503	-7.2380706586
-94.4906	0.4023	978111	-82.7	-4.6	3234.614	8.3003	-7.08079233634
-94.4998	0.4026	978111.2	-82.8	-4.5	3210.615	8.3503	-7.10989072797
-94.5091	0.4028	978112.2	-82.9	-3.7	3200.799	8.4003	-7.21235369811
-94.5183	0.4031	978112.4	-83	-3.6	3208.549	8.4503	-7.28003177913
-94.5276	0.4034	978112.7	-83	-3.2	3196.051	8.5003	-7.28526649636
-94.5369	0.4037	978113.7	-83.1	-2.3	3172.665	8.5503	-7.23157745529
-94.5462	0.404	978114.4	-83.9	-2.4	3160.321	8.6003	-6.88161523399
-94.5556	0.4043	978115.8	-84	-1.1	3159.243	8.6503	-6.22938521683
-94.565	0.4045	978117.1	-84	0.2	3160.713	8.7003	-5.50050100528
-94.5744	0.4047	978118.4	-84.3	1.2	3077.782	8.7503	-4.71668068048
-94.5838	0.4049	978119.4	-84.5	2	3002.253	8.8003	-3.94804894365
-94.5933	0.4051	978119.3	-84.6	1.7	3049.755	8.8503	-3.36855677319
-94.6027	0.4053	978119.2	-84.7	1.6	3127.287	8.9003	-3.14770071336
-94.6122	0.4054	978118.6	-84.7	0.9	3137.255	8.9503	-3.31648629999
-94.6217	0.4056	978117.6	-84.8	-0.1	3167.795	9.0003	-3.89540575214
-94.6311	0.4058	978116	-84.1	-1.1	3191.527	9.0503	-4.82479765344
-94.6405	0.406	978114.8	-84.3	-2.4	3199.522	9.1003	-6.02964926887
-94.6499	0.4062	978114.5	-84.7	-3.1	3206.608	9.1503	-7.31020726065
-94.6594	0.4063	978114	-84.9	-3.8	3222.96	9.2003	-8.47415813655
-94.6689	0.4065	978114	-85	-3.9	3233.203	9.2503	-9.27727337506
-94.6784	0.4066	978113.7	-85.2	-4.5	3256.057	9.3003	-9.59569179842
-94.688	0.4068	978113.8	-85.2	-4.4	3273.416	9.3503	-9.37101159928
-94.6975	0.4069	978113.9	-85.2	-4.3	3279.109	9.4003	-8.58423962585
-94.707	0.407	978114.5	-85.2	-3.6	3279.145	9.4503	-7.3384068327
-94.7165	0.4071	978115.2	-85.3	-3	3279.325	9.5003	-5.95938521883
-94.7261	0.4073	978116.6	-85.5	-1.8	3173.492	9.5503	-4.66125131789
-94.7356	0.4074	978117.5	-85.6	-1	3128.539	9.6003	-3.79122130122
-94.7452	0.4076	978117.8	-85.8	-0.9	3215.309	9.6503	-3.25206372474
-94.7548	0.4078	978118.3	-86	-0.6	3243.173	9.7003	-3.06837130717
-94.7644	0.4079	978119.2	-86.2	0.1	3282.192	9.7503	-2.85231444716
-94.7741	0.4081	978119.4	-85.9	0.5	3293.053	9.8003	-2.61771992584
-94.7837	0.4083	978119.1	-85.9	0.3	3289.477	9.8503	-2.39033890408
-94.7933	0.4085	978119.1	-86	0.1	3285.512	9.9003	-2.1649640942
-94.8029	0.4087	978119.7	-85.9	0.9	3281.125	9.9503	-1.92433896706
-94.8125	0.4089	978119.5	-85.7	0.9	3310.369	10.0003	-1.74874916071
-94.822	0.4091	978120	-85.4	1.7	3295.488	10.0503	-1.64772821052
-94.8316	0.4093	978119.6	-85.4	1.2	3282.277	10.1003	-1.47115940573
-94.8411	0.4096	978119.8	-85.5	1.4	3288.352	10.1503	-1.21347172595
-94.8507	0.4098	978120	-85.9	1.1	3259.38	10.2003	-0.795119976553
-94.8603	0.4101	978120.8	-86.4	1.5	3255.075	10.2503	-0.331874710811
-94.87	0.4104	978120.8	-86.5	1.4	3277.758	10.3003	0.142930864762
-94.8796	0.4106	978120.7	-86.4	1.4	3289.479	10.3503	0.445684182323
-94.8893	0.4109	978120.6	-86.5	1.1	3285.021	10.4003	0.531932363973
-94.899	0.4111	978120.7	-86.9	0.9	3283.103	10.4503	0.141397806981
-94.9087	0.4113	978121.4	-87.1	1.4	3311.547	10.5003	-0.531838167876
-94.9185	0.4115	978121.7	-87.2	1.6	3315.022	10.5503	-1.29490516535
-94.9282	0.4116	978121.8	-87.3	1.5	3277.946	10.6003	-1.80764924486
-94.938	0.4117	978122.4	-87.4	2.1	3279.417	10.6503	-1.92744450882
-94.9478	0.4119	978122	-87.4	1.6	3306.248	10.7003	-1.84556906026
-94.9575	0.412	978121.5	-87.6	1	3323.631	10.7503	-1.61459537212
-94.9673	0.4122	978121.8	-87.5	1.4	3342.231	10.8003	-1.37594574001
-94.9771	0.4124	978121.6	-87.4	1.3	3347.883	10.8503	-1.29415220158
-94.9869	0.4125	978121.3	-87.5	0.8	3358.67	10.9003	-1.50968543128
-94.9967	0.4127	978121.7	-87.5	1.2	3360.468	10.9503	-2.01669431776
-95.0064	0.4129	978121.5	-87.7	0.9	3357.162	11.0003	-2.75693763548
-95.0163	0.4131	978121.8	-87.9	1	3351.27	11.0503	-3.5098237898
-95.0261	0.4134	978121.6	-88	0.6	3349.809	11.1003	-4.06210394962
-95.0359	0.4136	978122.1	-87.9	1.2	3350.505	11.1503	-4.08798813712
-95.0458	0.4139	978121.8	-87.9	1	3350.399	11.2003	-3.83456565093
-95.0556	0.4142	978122.1	-87.8	1.3	3348.389	11.2503	-3.36009259737
-95.0654	0.4144	978122.1	-88	1.2	3344.547	11.3003	-2.7397030598
-95.0753	0.4147	978122.5	-88.1	1.4	3344.572	11.3503	-2.09996200451
-95.0851	0.415	978122.2	-87.9	1.4	3344	11.4003	-1.72954545178
-95.0949	0.4153	978122.1	-88.1	1.1	3348.371	11.4503	-1.50479633354
-95.1048	0.4157	978122.4	-88	1.4	3345.209	11.5003	-1.40869599781
-95.1146	0.4159	978122.7	-88.2	1.5	3334.961	11.5503	-1.25868832565
-95.1245	0.416	978122.9	-88.2	1.8	3332.091	11.6003	-1.08235335648
-95.1343	0.4162	978122.6	-88.1	1.5	3328.879	11.6503	-0.970068754299
-95.1442	0.4164	978122.7	-88.1	1.7	3328.545	11.7003	-1.01889025438
-95.154	0.4165	978122.6	-88	1.6	3329.276	11.7503	-1.3038009453
-95.1639	0.4167	978121.9	-88	0.9	3328.216	11.8003	-1.80681405891
-95.1737	0.4169	978122.6	-88	1.6	3318.29	11.8503	-2.4448213436
-95.1835	0.4171	978122.9	-87.9	2.1	3293.046	11.9003	-2.90836089496
-95.1934	0.4172	978123.1	-88	2.1	3287.827	11.9503	-3.00266239971
-95.2032	0.4174	978122.9	-88.2	1.8	3300.444	12.0003	-2.44984744675
-95.2131	0.4175	978122.7	-88	1.7	3311.233	12.0503	-1.65851321387
-95.2229	0.4176	978122.9	-88	1.9	3318.801	12.1003	-0.759909497096
-95.2328	0.4177	978123.2	-88.3	1.9	3304.02	12.1503	-0.256536911825
-95.2427	0.4178	978123.9	-88.5	2.5	3286.513	12.2003	-0.141008170378
-95.2525	0.4179	978124.4	-88.3	3.2	3288.978	12.2503	-0.537353489285
-95.2624	0.4181	978124.5	-88.2	3.3	3291.348	12.3003	-1.05675044467
-95.2723	0.4182	978124	-88.3	2.7	3291.695	12.3503	-1.57327304222
-95.2821	0.4184	978123.7	-88.3	2.5	3290.887	12.4003	-1.80164307258
-95.292	0.4185	978124.3	-88	3.3	3288.562	12.4503	-1.74406311358
-95.3018	0.4186	978123.8	-88.2	2.6	3293.86	12.5003	-1.33477436182
-95.3117	0.4188	978124.1	-88.3	2.8	3291.051	12.5503	-0.771996796146
-95.3216	0.419	978124.2	-88.2	3	3290.317	12.6003	-0.12041842329
-95.3314	0.419	978124.2	-88.4	2.9	3289.38	12.6503	0.203047376677
-95.3413	0.4192	978124.5	-88.5	3.1	3285.754	12.7003	0.233600493632
-95.3512	0.4193	978124.3	-88.4	2.9	3288.269	12.7503	0.0216646115431
-95.3611	0.4194	978124.3	-88.5	2.8	3293.229	12.8003	-0.237195562001
-95.371	0.4195	978124.5	-88.9	2.6	3282.39	12.8503	-0.440068552437
-95.381	0.4196	978125.1	-89	3.1	3283.358	12.9003	-0.381074129784
-95.3909	0.4198	978125.5	-89	3.6	3284.435	12.9503	-0.0580442711332
-95.4009	0.4199	978125.3	-88.9	3.4	3287.537	13.0003	0.647610004167
-95.4108	0.42	978124.8	-88.9	3	3287.052	13.0503	1.31993840174
-95.4208	0.4201	978124.9	-88.9	3	3290.282	13.1003	1.73507377872
-95.4307	0.4202	978124.5	-88.7	2.9	3291.961	13.1503	1.6626061554
-95.4406	0.4202	978124.5	-88.6	2.9	3289.931	13.2003	1.1726697298
-95.4505	0.4203	978125.1	-88.7	3.4	3288.729	13.2503	0.514666302918
-95.4604	0.4204	978124.8	-89	2.8	3290.64	13.3003	-0.0961142932573
-95.4704	0.4205	978124.7	-89.2	2.5	3291.225	13.3503	-0.461383731354
-95.4804	0.4207	978124.9	-89	2.9	3286.987	13.4003	-0.593426969397
-95.4903	0.4209	978124.7	-88.8	2.9	3290.663	13.4503	-0.546740227345
-95.5002	0.4211	978123.9	-88.9	2.1	3293.762	13.5003	-0.642303812551
-95.5102	0.4213	978124.4	-89.2	2.3	3295.307	13.5503	-0.786261961444
-95.5201	0.4215	978124.7	-89	2.7	3290.332	13.6003	-0.941797641694
-95.5301	0.4217	978124.6	-88.8	2.8	3286.699	13.6503	-1.04415025666
-95.54	0.4219	978124.6	-88.8	2.8	3287.414	13.7003	-1.08501452346
-95.55	0.4222	978124	-89.2	1.9	3286.87	13.7503	-1.13078251781
-95.5599	0.4224	978124.5	-89.1	2.4	3288.964	13.8003	-1.1280617018
-95.5699	0.4227	978124.6	-89	2.6	3284.608	13.8503	-0.991405910845
-95.5798	0.4229	978124.3	-89	2.4	3280.595	13.9003	-0.896969436944
-95.5898	0.4231	978124.1	-89.1	2	3281.184	13.9503	-0.868815946312
-95.5997	0.4233	978124.1	-88.9	2.2	3277.901	14.0003	-0.890252963593
-95.6097	0.4235	978123.7	-88.7	2	3278.98	14.0503	-1.05562525224
-95.6196	0.4237	978123	-88.7	1.3	3280.988	14.1003	-1.50371770432
-95.6295	0.4239	978123.2	-88.7	1.6	3281	14.1503	-2.01278758289
-95.6394	0.4241	978123.4	-88.8	1.7	3284.12	14.2003	-2.5147926047
-95.6494	0.4242	978123	-88.8	1.2	3299.528	14.2503	-2.78060388752
-95.6593	0.4243	978122.8	-88.7	1.2	3294.507	14.3003	-2.79474533527
-95.6692	0.4245	978122.8	-88.8	1	3284.543	14.3503	-2.43931188129
-95.6791	0.4247	978122.2	-89.1	0.2	3290.701	14.4003	-2.06745980764
-95.6891	0.4248	978122.6	-89.2	0.5	3289.946	14.4503	-1.79180104383
-95.6991	0.425	978123	-89.1	1	3289.736	14.5003	-2.1171410591
